#BJD_TDB,flux,flux_err
2.458431903054e+06,9.885008335e-01,2.143164352e-02
2.458431904443e+06,1.006876230e+00,2.144289576e-02
2.458431905832e+06,1.014137983e+00,2.141273767e-02
2.458431907220e+06,1.028529286e+00,2.144945040e-02
2.458431908609e+06,9.919431210e-01,2.140229009e-02
2.458431909998e+06,9.848812222e-01,2.140016481e-02
2.458431911387e+06,9.773430824e-01,2.141324244e-02
2.458431912776e+06,9.959880114e-01,2.140863054e-02
2.458431914165e+06,1.000656009e+00,2.143852785e-02
2.458431915554e+06,1.030890584e+00,2.145832591e-02
2.458431916943e+06,9.783750176e-01,2.139075473e-02
2.458431918332e+06,9.914294481e-01,2.139393240e-02
2.458431919720e+06,9.960471392e-01,2.143760212e-02
2.458431921109e+06,9.670990109e-01,2.139772475e-02
2.458431922498e+06,9.683398604e-01,2.140767127e-02
2.458431923887e+06,9.713684916e-01,2.138801478e-02
2.458431925276e+06,9.606055021e-01,2.138370275e-02
2.458431926665e+06,1.056348324e+00,2.147811279e-02
2.458431928054e+06,9.796476960e-01,2.138656937e-02
2.458431929443e+06,1.029300332e+00,2.146338671e-02
2.458431930832e+06,1.024595737e+00,2.146959677e-02
2.458431932221e+06,1.010661602e+00,2.142187580e-02
2.458431933609e+06,1.004105568e+00,2.141345479e-02
2.458431934998e+06,1.019449830e+00,2.142344974e-02
2.458431936387e+06,1.013792992e+00,2.143631130e-02
2.458431937776e+06,9.742078781e-01,2.137142047e-02
2.458431939165e+06,9.859572649e-01,2.138480917e-02
2.458431940554e+06,9.803116918e-01,2.137141675e-02
2.458431941943e+06,1.022357583e+00,2.142996527e-02
2.458431943332e+06,1.010692954e+00,2.141244709e-02
2.458431944721e+06,9.972082973e-01,2.139190771e-02
2.458431946109e+06,9.951143861e-01,2.137938514e-02
2.458431947498e+06,1.002384663e+00,2.141022310e-02
2.458431948887e+06,1.062626481e+00,2.148340642e-02
2.458431950276e+06,1.001199484e+00,2.143395320e-02
2.458431951665e+06,9.971002936e-01,2.140297927e-02
2.458431953054e+06,9.796559811e-01,2.140099183e-02
2.458431954443e+06,1.013103247e+00,2.143356949e-02
2.458431955832e+06,9.964676499e-01,2.144298516e-02
2.458431957221e+06,9.665176868e-01,2.137867361e-02
2.458431958610e+06,9.869379401e-01,2.139827423e-02
2.458431959998e+06,9.610104561e-01,2.139976621e-02
2.458431961387e+06,9.843109846e-01,2.138031647e-02
2.458431962776e+06,9.954695702e-01,2.143030055e-02
2.458431964165e+06,9.977278709e-01,2.142278105e-02
2.458431965554e+06,9.784127474e-01,2.141506411e-02
2.458431966943e+06,1.005835772e+00,2.143626101e-02
2.458431968332e+06,1.007249594e+00,2.142902836e-02
2.458431969721e+06,1.003898978e+00,2.141343616e-02
2.458431971110e+06,1.039569855e+00,2.145611867e-02
2.458431972498e+06,1.004381776e+00,2.143620513e-02
2.458431973887e+06,1.017156720e+00,2.142360806e-02
2.458431975276e+06,9.815747142e-01,2.142149396e-02
2.458431976665e+06,9.863408804e-01,2.140272968e-02
2.458431978054e+06,1.030594110e+00,2.147170715e-02
2.458431979443e+06,9.873151183e-01,2.140865847e-02
2.458431980832e+06,1.032130837e+00,2.146469802e-02
2.458431982221e+06,9.885480404e-01,2.138969302e-02
2.458431983610e+06,9.550438523e-01,2.137525566e-02
2.458431984999e+06,1.024329424e+00,2.145913057e-02
2.458431986387e+06,1.037403226e+00,2.147352323e-02
2.458431987776e+06,1.011727214e+00,2.140336856e-02
2.458431989165e+06,1.000528574e+00,2.143623680e-02
2.458431990554e+06,1.010271311e+00,2.141543478e-02
2.458431991943e+06,9.976953864e-01,2.141343430e-02
2.458431993332e+06,9.959008694e-01,2.141097002e-02
2.458431994721e+06,9.823088646e-01,2.140805312e-02
2.458431996110e+06,9.695425034e-01,2.138510533e-02
2.458431997499e+06,9.678522348e-01,2.135289833e-02
2.458431998887e+06,9.888936877e-01,2.140942030e-02
2.458432000276e+06,1.029536605e+00,2.146857046e-02
2.458432001665e+06,9.822322726e-01,2.140116319e-02
2.458432003054e+06,1.002730012e+00,2.145290561e-02
2.458432004443e+06,9.926565289e-01,2.141330205e-02
2.458432005832e+06,1.009249806e+00,2.144972607e-02
2.458432007221e+06,9.665152431e-01,2.139333077e-02
2.458432008610e+06,1.055374503e+00,2.149772085e-02
2.458432009999e+06,1.035031080e+00,2.147364803e-02
2.458432011387e+06,1.024651885e+00,2.147012576e-02
2.458432012776e+06,9.899338484e-01,2.141471952e-02
2.458432014165e+06,9.701212645e-01,2.137238160e-02
2.458432015554e+06,1.015772581e+00,2.143096924e-02
2.458432016943e+06,9.849404693e-01,2.140746079e-02
2.458432018332e+06,9.829586744e-01,2.140818350e-02
2.458432019721e+06,9.588586688e-01,2.134273387e-02
2.458432021110e+06,1.011211038e+00,2.145082131e-02
2.458432022499e+06,1.015685558e+00,2.142861299e-02
2.458432023888e+06,9.981029630e-01,2.142939903e-02
2.458432025276e+06,1.028777122e+00,2.145518921e-02
2.458432026665e+06,1.004163265e+00,2.144522034e-02
2.458432028054e+06,9.783567190e-01,2.138140425e-02
2.458432029443e+06,1.021781802e+00,2.143980190e-02
2.458432030832e+06,1.036567450e+00,2.147210576e-02
2.458432032221e+06,1.008644462e+00,2.145334892e-02
2.458432033610e+06,9.946945906e-01,2.143562585e-02
2.458432034999e+06,9.918653965e-01,2.140137739e-02
2.458432036388e+06,1.009658933e+00,2.144301124e-02
2.458432037776e+06,9.978934526e-01,2.143033780e-02
2.458432039165e+06,1.013101697e+00,2.142940462e-02
2.458432040554e+06,9.995743036e-01,2.143100090e-02
2.458432041943e+06,9.927660227e-01,2.141818218e-02
2.458432043332e+06,1.020975232e+00,2.145667188e-02
2.458432044721e+06,9.790526032e-01,2.141409367e-02
2.458432046110e+06,1.020583153e+00,2.146143280e-02
2.458432047499e+06,9.768951535e-01,2.140670270e-02
2.458432048888e+06,9.813935161e-01,2.139449678e-02
2.458432050277e+06,9.866171479e-01,2.137976326e-02
2.458432051665e+06,9.876047373e-01,2.138775401e-02
2.458432053054e+06,9.774845243e-01,2.139458619e-02
2.458432054443e+06,1.013137817e+00,2.142402343e-02
2.458432055832e+06,1.038129330e+00,2.148517780e-02
2.458432057221e+06,9.840457439e-01,2.141116187e-02
2.458432058610e+06,1.008410573e+00,2.142210491e-02
2.458432059999e+06,9.944114089e-01,2.141142078e-02
2.458432061388e+06,9.866154790e-01,2.144394256e-02
2.458432062777e+06,1.036881924e+00,2.147544920e-02
2.458432064165e+06,1.014716506e+00,2.142176218e-02
2.458432065554e+06,9.805236459e-01,2.141790465e-02
2.458432066943e+06,9.975764751e-01,2.142010443e-02
2.458432068332e+06,9.790830016e-01,2.137289383e-02
2.458432069721e+06,9.810425639e-01,2.144542709e-02
2.458432071110e+06,9.938137531e-01,2.141486853e-02
2.458432072499e+06,1.001689196e+00,2.145314589e-02
2.458432073888e+06,9.772659540e-01,2.139256522e-02
2.458432075277e+06,9.893406630e-01,2.143479139e-02
2.458432076666e+06,1.000252485e+00,2.141468972e-02
2.458432078054e+06,1.000009060e+00,2.143198438e-02
2.458432079443e+06,1.011301160e+00,2.147139423e-02
2.458432080832e+06,9.820936918e-01,2.141775377e-02
2.458432082221e+06,1.000039339e+00,2.141141333e-02
2.458432083610e+06,9.603252411e-01,2.137865685e-02
2.458432084999e+06,9.839446545e-01,2.138477191e-02
2.458432086388e+06,1.002258182e+00,2.141791768e-02
2.458432087777e+06,1.009638429e+00,2.142197266e-02
2.458432089166e+06,9.871528149e-01,2.138614841e-02
2.458432090554e+06,9.740806222e-01,2.140339650e-02
2.458432091943e+06,9.834567308e-01,2.141086571e-02
2.458432093332e+06,9.876200557e-01,2.142326348e-02
2.458432094721e+06,9.945499897e-01,2.139307186e-02
2.458432096110e+06,1.031352997e+00,2.147294767e-02
2.458432097499e+06,9.982217550e-01,2.142609097e-02
2.458432098888e+06,1.006391287e+00,2.145927586e-02
2.458432100277e+06,1.001362920e+00,2.143957280e-02
2.458432101666e+06,9.738008380e-01,2.138596401e-02
2.458432103055e+06,1.000831246e+00,2.142207511e-02
2.458432104443e+06,1.021727562e+00,2.147018164e-02
2.458432105832e+06,9.776076078e-01,2.141886204e-02
2.458432107221e+06,9.945355058e-01,2.144505829e-02
2.458432108610e+06,9.505552053e-01,2.138360217e-02
2.458432109999e+06,1.006320715e+00,2.143505588e-02
2.458432111388e+06,9.697486162e-01,2.137539536e-02
2.458432112777e+06,1.008028507e+00,2.145416476e-02
2.458432114166e+06,1.013401270e+00,2.144591883e-02
2.458432115555e+06,1.008440971e+00,2.143339813e-02
2.458432116943e+06,9.804723859e-01,2.140814066e-02
2.458432118332e+06,9.680934548e-01,2.142118476e-02
2.458432119721e+06,1.016341686e+00,2.142016590e-02
2.458432121110e+06,9.920791388e-01,2.141228132e-02
2.458432122499e+06,9.998175502e-01,2.144126222e-02
2.458432123888e+06,9.629145265e-01,2.140142582e-02
2.458432125277e+06,9.871768951e-01,2.139706910e-02
2.458432126666e+06,1.003672481e+00,2.142670937e-02
2.458432128055e+06,9.906159639e-01,2.141705155e-02
2.458432129444e+06,9.952403307e-01,2.139220200e-02
2.458432130832e+06,9.781000614e-01,2.142732032e-02
2.458432132221e+06,9.842596650e-01,2.143302746e-02
2.458432133610e+06,1.035225749e+00,2.148491517e-02
2.458432134999e+06,1.003494382e+00,2.142937295e-02
2.458432136388e+06,1.007836819e+00,2.145823091e-02
2.458432137777e+06,9.891133308e-01,2.140328102e-02
2.458432139166e+06,9.654232264e-01,2.136281133e-02
2.458432140555e+06,1.000867844e+00,2.143194899e-02
2.458432141944e+06,1.006391525e+00,2.141514607e-02
2.458432143332e+06,1.006899118e+00,2.145493403e-02
2.458432144721e+06,9.965702891e-01,2.141914889e-02
2.458432146110e+06,9.852156639e-01,2.144300379e-02
2.458432147499e+06,1.009947896e+00,2.145614661e-02
2.458432148888e+06,9.948207736e-01,2.140403725e-02
2.458432150277e+06,9.972956181e-01,2.141528949e-02
2.458432151666e+06,9.968056679e-01,2.144265547e-02
2.458432153055e+06,9.567797184e-01,2.138328180e-02
2.458432154444e+06,9.769738317e-01,2.140855975e-02
2.458432155833e+06,1.013487339e+00,2.145492472e-02
2.458432157221e+06,9.929664135e-01,2.144154347e-02
2.458432158610e+06,1.024489284e+00,2.145252004e-02
2.458432159999e+06,9.885845780e-01,2.142843790e-02
2.458432161388e+06,1.002519846e+00,2.146450803e-02
2.458432162777e+06,9.926737547e-01,2.141652070e-02
2.458432164166e+06,9.957073331e-01,2.144636586e-02
2.458432165555e+06,9.763966203e-01,2.139646746e-02
2.458432166944e+06,9.940204024e-01,2.140880935e-02
2.458432168333e+06,9.618040919e-01,2.139369585e-02
2.458432169721e+06,1.005088091e+00,2.143881284e-02
2.458432171110e+06,9.808071256e-01,2.142244019e-02
2.458432172499e+06,1.009906411e+00,2.146222629e-02
2.458432173888e+06,1.001433730e+00,2.145799994e-02
2.458432175277e+06,9.767893553e-01,2.140759118e-02
2.458432176666e+06,1.027061462e+00,2.148306742e-02
2.458432178055e+06,1.015403271e+00,2.143880911e-02
2.458432179444e+06,1.008488894e+00,2.141403407e-02
2.458432180833e+06,1.011942148e+00,2.143475413e-02
2.458432182221e+06,9.735350609e-01,2.140529267e-02
2.458432183610e+06,9.686187506e-01,2.140378393e-02
2.458432184999e+06,9.894676805e-01,2.141330577e-02
2.458432186388e+06,9.797456861e-01,2.140982822e-02
2.458432187777e+06,1.027522326e+00,2.148566581e-02
2.458432189166e+06,1.009855628e+00,2.146487869e-02
2.458432190555e+06,9.855208993e-01,2.141299471e-02
2.458432191944e+06,1.007124424e+00,2.142820507e-02
2.458432193333e+06,9.752113819e-01,2.141539939e-02
2.458432194722e+06,1.000091314e+00,2.143602446e-02
2.458432196110e+06,9.848358035e-01,2.141064964e-02
2.458432197499e+06,9.916620851e-01,2.142808586e-02
2.458432198888e+06,1.019914031e+00,2.144718915e-02
2.458432200277e+06,1.019793153e+00,2.146188729e-02
2.458432201666e+06,9.913217425e-01,2.142962441e-02
2.458432203055e+06,1.004156351e+00,2.143164352e-02
2.458432204444e+06,1.002323508e+00,2.146558464e-02
2.458432205833e+06,9.892427921e-01,2.141415328e-02
2.458432207222e+06,9.735974073e-01,2.140108310e-02
2.458432208610e+06,9.873651266e-01,2.145470865e-02
2.458432209999e+06,1.013921142e+00,2.142812684e-02
2.458432211388e+06,9.821699262e-01,2.143891901e-02
2.458432212777e+06,9.962576032e-01,2.141499892e-02
2.458432214166e+06,1.010428309e+00,2.144288458e-02
2.458432215555e+06,9.761391878e-01,2.140730061e-02
2.458432216944e+06,9.804804325e-01,2.144528180e-02
2.458432218333e+06,1.009791732e+00,2.142975852e-02
2.458432219722e+06,1.007232785e+00,2.138943039e-02
2.458432221111e+06,1.030805349e+00,2.148749493e-02
2.458432222499e+06,9.987810254e-01,2.144669928e-02
2.458432223888e+06,9.855062366e-01,2.140810154e-02
2.458432225277e+06,1.015706182e+00,2.145007253e-02
2.458432226666e+06,9.724893570e-01,2.138297819e-02
2.458432228055e+06,9.933658242e-01,2.143198624e-02
2.458432229444e+06,9.992656112e-01,2.143775858e-02
2.458432230833e+06,1.005661964e+00,2.145235613e-02
2.458432232222e+06,1.005516768e+00,2.141219005e-02
2.458432233611e+06,9.960852861e-01,2.141943760e-02
2.458432234999e+06,9.892578721e-01,2.139756642e-02
2.458432236388e+06,9.918344617e-01,2.142976224e-02
2.458432237777e+06,9.912402034e-01,2.141664922e-02
2.458432239166e+06,9.805532098e-01,2.141975239e-02
2.458432240555e+06,9.955104589e-01,2.142281644e-02
2.458432241944e+06,1.041945457e+00,2.149857953e-02
2.458432243333e+06,1.022564650e+00,2.145234868e-02
2.458432244722e+06,1.021909118e+00,2.148587815e-02
2.458432246111e+06,1.001393080e+00,2.142101340e-02
2.458432247500e+06,9.986087680e-01,2.142382227e-02
2.458432248888e+06,9.719490409e-01,2.138102427e-02
2.458432250277e+06,1.013657808e+00,2.143673599e-02
2.458432251666e+06,9.953901172e-01,2.140637673e-02
2.458432253055e+06,1.007653832e+00,2.144159377e-02
2.458432254444e+06,1.010045171e+00,2.144444734e-02
2.458432255833e+06,1.011864424e+00,2.143677697e-02
2.458432257222e+06,9.782212377e-01,2.137685008e-02
2.458432258611e+06,1.031962156e+00,2.148971148e-02
2.458432260000e+06,9.993615150e-01,2.141836472e-02
2.458432261388e+06,9.635748863e-01,2.137719467e-02
2.458432262777e+06,1.013121486e+00,2.149042301e-02
2.458432264166e+06,9.721319675e-01,2.137618884e-02
2.458432265555e+06,1.002168894e+00,2.145865560e-02
2.458432266944e+06,1.000302792e+00,2.141367272e-02
2.458432268333e+06,1.037101984e+00,2.149101160e-02
2.458432269722e+06,9.855241776e-01,2.143143304e-02
2.458432271111e+06,1.009724736e+00,2.146293409e-02
2.458432272500e+06,9.528707862e-01,2.137830853e-02
2.458432273888e+06,9.717186093e-01,2.141061611e-02
2.458432275277e+06,9.658989906e-01,2.140475810e-02
2.458432276666e+06,9.913717508e-01,2.144156024e-02
2.458432278055e+06,9.960438609e-01,2.144284360e-02
2.458432279444e+06,9.846065640e-01,2.138720639e-02
2.458432280833e+06,1.024221420e+00,2.149851248e-02
2.458432282222e+06,9.843107462e-01,2.143700048e-02
2.458432283611e+06,1.021468878e+00,2.145218477e-02
2.458432285000e+06,1.002278447e+00,2.140844055e-02
2.458432286389e+06,9.773063064e-01,2.140518092e-02
2.458432287777e+06,9.765893221e-01,2.139757015e-02
2.458432289166e+06,1.005355239e+00,2.142143808e-02
2.458432290555e+06,1.007048249e+00,2.142547071e-02
2.458432291944e+06,9.964934587e-01,2.145323157e-02
2.458432293333e+06,9.499011636e-01,2.137844078e-02
2.458432294722e+06,1.006337643e+00,2.145261504e-02
2.458432296111e+06,9.497444630e-01,2.136069350e-02
2.458432297500e+06,1.001221895e+00,2.144284733e-02
2.458432298889e+06,1.017251730e+00,2.145573124e-02
2.458432300277e+06,9.892465472e-01,2.141589113e-02
2.458432301666e+06,9.719671011e-01,2.142594568e-02
2.458432303055e+06,9.713720083e-01,2.141653560e-02
2.458432304444e+06,9.868706465e-01,2.139260992e-02
2.458432305833e+06,1.009014010e+00,2.146837488e-02
2.458432307222e+06,1.003231525e+00,2.146695741e-02
2.458432308611e+06,9.907096028e-01,2.141736448e-02
2.458432310000e+06,1.009516835e+00,2.146727219e-02
2.458432311389e+06,9.913069606e-01,2.140954882e-02
2.458432312778e+06,9.702926278e-01,2.139292844e-02
2.458432314166e+06,1.002264500e+00,2.143640444e-02
2.458432315555e+06,1.004214644e+00,2.146218158e-02
2.458432316944e+06,9.776064754e-01,2.140694670e-02
2.458432318333e+06,1.024722815e+00,2.147138305e-02
2.458432319722e+06,1.046762705e+00,2.147391625e-02
2.458432321111e+06,9.838372469e-01,2.140368149e-02
2.458432322500e+06,1.023597598e+00,2.145498246e-02
2.458432323889e+06,1.006902218e+00,2.142811380e-02
2.458432325278e+06,9.886447191e-01,2.143102512e-02
2.458432326666e+06,9.999882579e-01,2.143693157e-02
2.458432328055e+06,9.958367944e-01,2.142914943e-02
2.458432329444e+06,1.004979730e+00,2.142257988e-02
2.458432330833e+06,1.023095012e+00,2.147286758e-02
2.458432332222e+06,9.935374856e-01,2.142926678e-02
2.458432333611e+06,1.011937976e+00,2.146754600e-02
2.458432335000e+06,9.867697358e-01,2.141843922e-02
2.458432336389e+06,1.002044559e+00,2.142771520e-02
2.458432337778e+06,9.985556006e-01,2.142631076e-02
2.458432339167e+06,9.803303480e-01,2.140363678e-02
2.458432340555e+06,1.017442703e+00,2.149031311e-02
2.458432341944e+06,9.976346493e-01,2.143635415e-02
2.458432343333e+06,9.656190276e-01,2.136208490e-02
2.458432344722e+06,9.643077850e-01,2.136485465e-02
2.458432346111e+06,9.874020219e-01,2.143031731e-02
2.458432347500e+06,9.754259586e-01,2.140184492e-02
2.458432348889e+06,9.961782098e-01,2.141216956e-02
2.458432350278e+06,1.007943630e+00,2.145526186e-02
2.458432351667e+06,9.850812554e-01,2.142407373e-02
2.458432353055e+06,1.016261578e+00,2.148716897e-02
2.458432354444e+06,1.005687714e+00,2.147363499e-02
2.458432355833e+06,1.056967854e+00,2.153509855e-02
2.458432357222e+06,9.908791780e-01,2.144086361e-02
2.458432358611e+06,1.000876427e+00,2.142034471e-02
2.458432360000e+06,9.962173104e-01,2.141285874e-02
2.458432361389e+06,1.029651999e+00,2.146376483e-02
2.458432362778e+06,1.012672544e+00,2.144777030e-02
2.458432364167e+06,9.906510115e-01,2.140122652e-02
2.458432365555e+06,9.803103209e-01,2.142118104e-02
2.458432366944e+06,1.012382984e+00,2.147173136e-02
2.458432368333e+06,9.653135538e-01,2.140523680e-02
2.458432369722e+06,1.017615199e+00,2.144570835e-02
2.458432371111e+06,1.010785222e+00,2.141549811e-02
2.458432372500e+06,9.967009425e-01,2.141173556e-02
2.458432373889e+06,9.784855247e-01,2.142152376e-02
2.458432375278e+06,9.834806919e-01,2.142943442e-02
2.458432376667e+06,9.636508822e-01,2.137882449e-02
2.458432378056e+06,1.029387116e+00,2.148183808e-02
2.458432379444e+06,1.017172813e+00,2.147275768e-02
2.458432380833e+06,9.986889362e-01,2.141870931e-02
2.458432382222e+06,1.019204617e+00,2.145196870e-02
2.458432383611e+06,1.009797573e+00,2.146322839e-02
2.458432385000e+06,9.787930250e-01,2.141130529e-02
2.458432386389e+06,1.009832621e+00,2.146742493e-02
2.458432389167e+06,1.077381968e+00,2.153634839e-02
2.458432390556e+06,1.046241522e+00,2.150594816e-02
2.458432391944e+06,1.046688199e+00,2.147630416e-02
2.458432393333e+06,1.045536160e+00,2.149258740e-02
2.458432394722e+06,1.026193738e+00,2.147025615e-02
2.458432396111e+06,9.909771085e-01,2.145235427e-02
2.458432397500e+06,1.028927922e+00,2.148151025e-02
2.458432398889e+06,1.026439548e+00,2.148498222e-02
2.458432400278e+06,9.927282929e-01,2.142382786e-02
2.458432401667e+06,1.000508070e+00,2.142113075e-02
2.458432403056e+06,9.950630665e-01,2.143066749e-02
2.458432404445e+06,1.005389810e+00,2.143835463e-02
2.458432405833e+06,9.644754529e-01,2.138779499e-02
2.458432407222e+06,1.018863440e+00,2.144924738e-02
2.458432408611e+06,1.011514544e+00,2.146152221e-02
2.458432410000e+06,1.005673885e+00,2.143182978e-02
2.458432411389e+06,9.913891554e-01,2.141909860e-02
2.458432412778e+06,9.831673503e-01,2.138417214e-02
2.458432414167e+06,1.014142632e+00,2.146084048e-02
2.458432415556e+06,9.788154364e-01,2.141013183e-02
2.458432416945e+06,1.027992606e+00,2.145405486e-02
2.458432418333e+06,9.992647171e-01,2.140311897e-02
2.458432419722e+06,1.002054691e+00,2.142132632e-02
2.458432421111e+06,9.934882522e-01,2.140222676e-02
2.458432422500e+06,9.795939326e-01,2.141634189e-02
2.458432423889e+06,9.786580205e-01,2.136835083e-02
2.458432425278e+06,9.913430810e-01,2.142572030e-02
2.458432426667e+06,9.954918027e-01,2.141122892e-02
2.458432428056e+06,9.693520069e-01,2.140976116e-02
2.458432429445e+06,1.001703382e+00,2.144755796e-02
2.458432430833e+06,1.034959316e+00,2.150676027e-02
2.458432432222e+06,1.017819643e+00,2.147050574e-02
2.458432433611e+06,9.860978723e-01,2.145316266e-02
2.458432435000e+06,1.011327744e+00,2.145544440e-02
2.458432436389e+06,9.924705625e-01,2.142754011e-02
