# #BJD_TDB,flux,flux_err
2.458469161411358975e+06,1.001077771186828613e+00,3.463894361630082130e-03
2.458469162800231017e+06,1.005584836006164551e+00,3.487025387585163116e-03
2.458469164189103059e+06,9.995149970054626465e-01,3.455942030996084213e-03
2.458469165577974636e+06,1.003723740577697754e+00,3.470555646345019341e-03
2.458469166966846678e+06,1.000588774681091309e+00,3.467316739261150360e-03
2.458469168355718721e+06,1.000152468681335449e+00,3.459226572886109352e-03
2.458469169744590297e+06,1.002998828887939453e+00,3.466298105195164680e-03
2.458469171133462340e+06,1.001610755920410156e+00,3.467014292255043983e-03
2.458469172522334382e+06,1.004095077514648438e+00,3.460987005382776260e-03
2.458469173911205959e+06,1.003690481185913086e+00,3.469494171440601349e-03
2.458469175300078001e+06,9.977167248725891113e-01,3.464718814939260483e-03
2.458469176688950043e+06,1.004183411598205566e+00,3.468747250735759735e-03
2.458469178077822085e+06,9.986362457275390625e-01,3.459562314674258232e-03
2.458469179466693662e+06,1.001891493797302246e+00,3.475655568763613701e-03
2.458469180855565704e+06,1.002558588981628418e+00,3.461852902546525002e-03
2.458469182244437747e+06,9.982457160949707031e-01,3.459703875705599785e-03
2.458469183633309323e+06,9.993130564689636230e-01,3.467699047178030014e-03
2.458469185022181366e+06,9.967966079711914062e-01,3.454996505752205849e-03
2.458469186411053408e+06,9.997217059135437012e-01,3.462042892351746559e-03
2.458469187799924985e+06,1.002453565597534180e+00,3.460708074271678925e-03
2.458469189188797027e+06,1.004523396492004395e+00,3.462135558947920799e-03
2.458469190577669069e+06,1.003468155860900879e+00,3.470274386927485466e-03
2.458469191966540646e+06,1.005423426628112793e+00,3.458384890109300613e-03
2.458469193355412688e+06,9.993751049041748047e-01,3.462708555161952972e-03
2.458469194744284730e+06,1.003604531288146973e+00,3.465745598077774048e-03
2.458469196133156307e+06,1.005952835083007812e+00,3.467405447736382484e-03
2.458469197522028349e+06,1.004754900932312012e+00,3.460491076111793518e-03
2.458469198910900392e+06,9.991864562034606934e-01,3.472256707027554512e-03
2.458469200299771968e+06,1.002661943435668945e+00,3.458829596638679504e-03
2.458469201688644011e+06,1.001256704330444336e+00,3.469477640464901924e-03
2.458469203077515587e+06,1.004398703575134277e+00,3.463168628513813019e-03
2.458469204466387630e+06,1.003719449043273926e+00,3.466594498604536057e-03
2.458469205855259672e+06,1.008148193359375000e+00,3.470016643404960632e-03
2.458469207244131248e+06,1.001954197883605957e+00,3.462038235738873482e-03
2.458469208633003291e+06,1.001716375350952148e+00,3.465572604909539223e-03
2.458469210021874867e+06,9.993808865547180176e-01,3.471882548183202744e-03
2.458469211410746910e+06,1.003900289535522461e+00,3.475949168205261230e-03
2.458469212799618952e+06,1.003160119056701660e+00,3.459084313362836838e-03
2.458469214188490529e+06,1.004792332649230957e+00,3.465347224846482277e-03
2.458469215577362571e+06,1.000012874603271484e+00,3.468045499175786972e-03
2.458469216966234148e+06,1.006769657135009766e+00,3.465209156274795532e-03
2.458469218355106190e+06,9.992158412933349609e-01,3.454433986917138100e-03
2.458469219743977766e+06,1.003549337387084961e+00,3.467330941930413246e-03
2.458469221132849809e+06,1.002600789070129395e+00,3.467191942036151886e-03
2.458469222521721851e+06,1.007849574089050293e+00,3.464026376605033875e-03
2.458469223910593428e+06,1.001397728919982910e+00,3.462958382442593575e-03
2.458469225299465470e+06,9.994028210639953613e-01,3.462186083197593689e-03
2.458469226688337047e+06,1.001587748527526855e+00,3.472522133961319923e-03
2.458469228077209089e+06,1.006069540977478027e+00,3.478568047285079956e-03
2.458469229466080666e+06,1.000762462615966797e+00,3.458743682131171227e-03
2.458469230854952708e+06,1.002565383911132812e+00,3.462607273831963539e-03
2.458469232243824750e+06,1.003051519393920898e+00,3.469991032034158707e-03
2.458469233632696327e+06,1.006911635398864746e+00,3.460340434685349464e-03
2.458469235021567903e+06,9.981276392936706543e-01,3.463052446022629738e-03
2.458469236410439946e+06,1.004134774208068848e+00,3.464985871687531471e-03
2.458469237799311988e+06,1.000033617019653320e+00,3.456641687080264091e-03
2.458469239188183565e+06,1.003245472908020020e+00,3.461746266111731529e-03
2.458469240577055141e+06,1.001872420310974121e+00,3.458319464698433876e-03
2.458469241965927184e+06,1.001091837882995605e+00,3.476890269666910172e-03
2.458469243354799226e+06,1.003111004829406738e+00,3.466845257207751274e-03
2.458469244743670803e+06,1.003550529479980469e+00,3.470555413514375687e-03
2.458469246132542845e+06,1.001483559608459473e+00,3.458543680608272552e-03
2.458469247521414421e+06,9.990015625953674316e-01,3.463096916675567627e-03
2.458469248910285998e+06,1.000440359115600586e+00,3.478900762274861336e-03
2.458469250299158040e+06,1.000841617584228516e+00,3.469748189672827721e-03
2.458469251688030083e+06,9.981260895729064941e-01,3.460541833192110062e-03
2.458469253076901659e+06,9.976266622543334961e-01,3.462609602138400078e-03
2.458469254465773236e+06,1.000889182090759277e+00,3.459501545876264572e-03
2.458469255854645278e+06,1.002747416496276855e+00,3.464058507233858109e-03
2.458469257243516855e+06,9.992572665214538574e-01,3.462624503299593925e-03
2.458469258632388897e+06,1.001400828361511230e+00,3.476267680525779724e-03
2.458469260021260474e+06,9.990383982658386230e-01,3.485931083559989929e-03
2.458469261410132516e+06,1.005736112594604492e+00,3.457820275798439980e-03
2.458469262799004093e+06,1.003426790237426758e+00,3.465943969786167145e-03
2.458469264187876135e+06,1.005680322647094727e+00,3.460129955783486366e-03
2.458469265576747712e+06,1.004096627235412598e+00,3.468468785285949707e-03
2.458469266965619288e+06,1.001395106315612793e+00,3.466465976089239120e-03
2.458469268354491331e+06,1.002747416496276855e+00,3.456115955486893654e-03
2.458469269743362907e+06,9.987383484840393066e-01,3.470117459073662758e-03
2.458469271132234950e+06,1.002803325653076172e+00,3.456001635640859604e-03
2.458469272521106526e+06,1.004698038101196289e+00,3.463607281446456909e-03
2.458469273909978103e+06,1.000204205513000488e+00,3.466479247435927391e-03
2.458469275298850145e+06,9.986268877983093262e-01,3.458581864833831787e-03
2.458469276687721722e+06,9.988947510719299316e-01,3.469749120995402336e-03
2.458469278076593764e+06,9.945759773254394531e-01,3.463523229584097862e-03
2.458469279465465341e+06,1.000071763992309570e+00,3.469262737780809402e-03
2.458469280854336917e+06,1.001484155654907227e+00,3.467467380687594414e-03
2.458469282243208960e+06,1.004327774047851562e+00,3.461561165750026703e-03
2.458469283632080536e+06,9.999065995216369629e-01,3.461053129285573959e-03
2.458469285020952579e+06,9.976673722267150879e-01,3.475927514955401421e-03
2.458469286409824155e+06,1.003710269927978516e+00,3.463965840637683868e-03
2.458469287798695732e+06,1.005166888236999512e+00,3.464626614004373550e-03
2.458469289187567774e+06,1.001872897148132324e+00,3.468187758699059486e-03
2.458469290576439351e+06,1.001835584640502930e+00,3.467105561867356300e-03
2.458469291965310927e+06,1.001074433326721191e+00,3.471215488389134407e-03
2.458469293354182970e+06,9.987231492996215820e-01,3.461341140791773796e-03
2.458469294743054546e+06,1.001022100448608398e+00,3.463775152340531349e-03
2.458469296131926123e+06,1.003361701965332031e+00,3.466528840363025665e-03
2.458469297520798165e+06,9.981881976127624512e-01,3.463575150817632675e-03
2.458469298909669742e+06,9.992391467094421387e-01,3.472619224339723587e-03
2.458469300298541319e+06,9.989645481109619141e-01,3.466519527137279510e-03
2.458469301687413361e+06,1.000831842422485352e+00,3.458594903349876404e-03
2.458469303076284938e+06,1.006252884864807129e+00,3.466109512373805046e-03
2.458469304465156514e+06,1.005504488945007324e+00,3.469603136181831360e-03
2.458469305854028556e+06,9.980492591857910156e-01,3.464244771748781204e-03
2.458469307242900133e+06,1.002779126167297363e+00,3.467336529865860939e-03
2.458469308631771710e+06,1.005381822586059570e+00,3.463984467089176178e-03
2.458469310020643286e+06,1.005779743194580078e+00,3.460898762568831444e-03
2.458469311409515329e+06,1.006043672561645508e+00,3.460529958829283714e-03
2.458469312798386905e+06,1.003769278526306152e+00,3.479149192571640015e-03
2.458469314187258482e+06,1.003693222999572754e+00,3.473227145150303841e-03
2.458469315576130524e+06,1.002872586250305176e+00,3.469416638836264610e-03
2.458469316965002101e+06,1.002958297729492188e+00,3.465460147708654404e-03
2.458469318353873678e+06,1.006637573242187500e+00,3.467308590188622475e-03
2.458469319742745254e+06,1.006102204322814941e+00,3.473953343927860260e-03
2.458469321131617296e+06,1.001104354858398438e+00,3.475024830549955368e-03
2.458469322520488873e+06,9.981989860534667969e-01,3.467829665169119835e-03
2.458469323909360450e+06,1.002500057220458984e+00,3.468679729849100113e-03
2.458469325298232492e+06,9.995530247688293457e-01,3.469106508418917656e-03
2.458469326687104069e+06,1.002829551696777344e+00,3.467866918072104454e-03
2.458469328075975645e+06,9.984205365180969238e-01,3.462729044258594513e-03
2.458469329464847222e+06,9.994895458221435547e-01,3.466923721134662628e-03
2.458469330853718799e+06,1.003510594367980957e+00,3.465392161160707474e-03
2.458469332242590841e+06,1.000840425491333008e+00,3.460412845015525818e-03
2.458469333631462418e+06,1.004732012748718262e+00,3.462928812950849533e-03
2.458469335020333994e+06,1.001305818557739258e+00,3.468575887382030487e-03
2.458469336409205571e+06,1.002361297607421875e+00,3.458190010860562325e-03
2.458469337798077613e+06,1.000332117080688477e+00,3.469805000349879265e-03
2.458469339186949190e+06,1.003764390945434570e+00,3.478630911558866501e-03
2.458469340575820766e+06,9.971576929092407227e-01,3.465136745944619179e-03
2.458469341964692343e+06,1.000941991806030273e+00,3.467673668637871742e-03
2.458469343353563920e+06,1.006030440330505371e+00,3.465037094429135323e-03
2.458469344742435962e+06,1.003976583480834961e+00,3.470035735517740250e-03
2.458469346131307539e+06,1.001099824905395508e+00,3.468343289569020271e-03
2.458469347520179115e+06,1.006026625633239746e+00,3.467550966888666153e-03
2.458469348909050692e+06,1.009225368499755859e+00,3.465038724243640900e-03
2.458469350297922269e+06,1.003049492835998535e+00,3.478530794382095337e-03
2.458469351686793845e+06,1.003086209297180176e+00,3.465437097474932671e-03
2.458469353075665422e+06,1.004287719726562500e+00,3.467333503067493439e-03
2.458469354464537464e+06,1.004179358482360840e+00,3.461949294432997704e-03
2.458469355853409041e+06,9.977145195007324219e-01,3.460247535258531570e-03
2.458469357242280617e+06,1.000909924507141113e+00,3.457955783233046532e-03
2.458469358631152194e+06,9.990811944007873535e-01,3.483750624582171440e-03
2.458469360020023771e+06,1.001556754112243652e+00,3.451779251918196678e-03
2.458469361408895347e+06,1.006115317344665527e+00,3.466519527137279510e-03
2.458469362797767390e+06,1.000374317169189453e+00,3.478799480944871902e-03
2.458469364186638966e+06,1.002292037010192871e+00,3.467419417575001717e-03
2.458469365575510543e+06,1.000103354454040527e+00,3.467203117907047272e-03
2.458469366964382119e+06,1.002744436264038086e+00,3.468164708465337753e-03
2.458469368353253696e+06,1.002141118049621582e+00,3.464316716417670250e-03
2.458469369742125273e+06,1.003276586532592773e+00,3.460186300799250603e-03
2.458469371130996849e+06,1.001033425331115723e+00,3.471026895567774773e-03
2.458469372519868426e+06,1.003679394721984863e+00,3.460276871919631958e-03
2.458469373908740003e+06,1.001920938491821289e+00,3.462908789515495300e-03
2.458469375297611579e+06,1.001158118247985840e+00,3.457762766629457474e-03
2.458469376686483622e+06,1.001181244850158691e+00,3.462829161435365677e-03
2.458469378075355198e+06,9.980135560035705566e-01,3.469108371064066887e-03
2.458469379464226775e+06,9.985556006431579590e-01,3.462989814579486847e-03
2.458469380853098352e+06,1.000464797019958496e+00,3.469415707513689995e-03
2.458469382241969928e+06,1.001683473587036133e+00,3.460020758211612701e-03
2.458469383630841505e+06,9.985151886940002441e-01,3.459764877334237099e-03
2.458469385019713081e+06,1.005996346473693848e+00,3.484633052721619606e-03
2.458469386408584658e+06,1.004498481750488281e+00,3.464498091489076614e-03
2.458469387797456235e+06,1.003293037414550781e+00,3.460398875176906586e-03
2.458469389186327811e+06,1.001803159713745117e+00,3.467832459136843681e-03
2.458469390575199388e+06,1.000716447830200195e+00,3.470551455393433571e-03
2.458469391964070965e+06,1.001845121383666992e+00,3.482210682705044746e-03
2.458469393352942541e+06,9.981062412261962891e-01,3.467453178018331528e-03
2.458469394741814118e+06,1.002502202987670898e+00,3.463295055553317070e-03
2.458469396130685695e+06,9.994321465492248535e-01,3.479097271338105202e-03
2.458469397519557737e+06,1.004682421684265137e+00,3.468564245849847794e-03
2.458469398908429313e+06,1.002650737762451172e+00,3.461834043264389038e-03
2.458469400297300424e+06,9.996876716613769531e-01,3.465585643425583839e-03
2.458469401686172001e+06,1.000353693962097168e+00,3.463951870799064636e-03
2.458469403075044043e+06,1.000992178916931152e+00,3.467230591922998428e-03
2.458469404463915620e+06,9.980782866477966309e-01,3.466179594397544861e-03
2.458469405852787197e+06,9.972417354583740234e-01,3.456132020801305771e-03
2.458469407241658308e+06,9.988659620285034180e-01,3.467573551461100578e-03
2.458469408630530350e+06,1.000358343124389648e+00,3.483854467049241066e-03
2.458469410019401927e+06,1.001858234405517578e+00,3.460333915427327156e-03
2.458469411408273503e+06,1.002105593681335449e+00,3.473576391115784645e-03
2.458469412797145080e+06,9.985203742980957031e-01,3.458555554971098900e-03
2.458469414186016191e+06,9.967406988143920898e-01,3.466094844043254852e-03
2.458469415574887767e+06,1.006648659706115723e+00,3.473810153082013130e-03
2.458469416963759344e+06,9.999796152114868164e-01,3.465359564870595932e-03
2.458469418352630921e+06,9.976294040679931641e-01,3.460703417658805847e-03
2.458469419741502497e+06,9.958067536354064941e-01,3.465269459411501884e-03
2.458469421130374074e+06,9.980832338333129883e-01,3.456355538219213486e-03
2.458469422519245651e+06,1.001412868499755859e+00,3.462170250713825226e-03
2.458469423908117227e+06,9.977592825889587402e-01,3.482500324025750160e-03
2.458469425296988804e+06,9.969524741172790527e-01,3.470086492598056793e-03
2.458469426685860381e+06,9.974647760391235352e-01,3.459606086835265160e-03
2.458469428074731957e+06,9.995312094688415527e-01,3.477703547105193138e-03
2.458469429463603534e+06,9.987308382987976074e-01,3.457420272752642632e-03
2.458469430852475110e+06,1.003974556922912598e+00,3.466189838945865631e-03
2.458469432241346687e+06,1.003235936164855957e+00,3.480145940557122231e-03
2.458469433630218264e+06,1.001745820045471191e+00,3.459099913015961647e-03
2.458469435019089840e+06,9.959892630577087402e-01,3.475527744740247726e-03
2.458469436407961417e+06,9.993937015533447266e-01,3.460720879957079887e-03
2.458469437796832994e+06,1.000610470771789551e+00,3.461886430159211159e-03
2.458469439185704105e+06,9.941137433052062988e-01,3.463109489530324936e-03
2.458469440574575681e+06,1.002049922943115234e+00,3.469504415988922119e-03
2.458469441963447258e+06,9.964493513107299805e-01,3.456006292253732681e-03
2.458469443352318835e+06,9.998615384101867676e-01,3.465560032054781914e-03
2.458469444741190411e+06,9.976195096969604492e-01,3.457266138866543770e-03
2.458469446130061988e+06,9.994780421257019043e-01,3.464969340711832047e-03
2.458469447518933564e+06,9.984930157661437988e-01,3.467795904725790024e-03
2.458469448907805141e+06,1.005163908004760742e+00,3.466871567070484161e-03
2.458469450296676252e+06,1.001173496246337891e+00,3.458392806351184845e-03
2.458469451685547829e+06,1.002338171005249023e+00,3.468453418463468552e-03
2.458469453074419405e+06,1.000057697296142578e+00,3.458101535215973854e-03
2.458469454463290982e+06,1.003963708877563477e+00,3.463266417384147644e-03
